id,meas
1,1.071984533855
2,-1.16888150908164
3,-1.02649803608564
4,2.64649085589737
5,0.329081582104265
6,-1.27506114023921
7,0.164299175270388
8,1.38942829106504
9,-1.83201331119951
10,-0.130081528123799
11,-1.00755171051316
12,-0.510378253696848
13,1.46755719600735
14,-0.895968313266255
15,0.683990337961958
16,-0.246034791113536
17,-0.278962762113996
18,0.00646934180415332
19,0.466295720166162
20,0.845985178053387
21,-0.571600673959557
22,0.402220135155065
23,-2.49349509278785
24,0.696771756377311
25,-0.861182354979414
26,0.465753529168858
27,-0.902583010920956
28,-0.343052935952417
29,-0.821964223494256
30,-1.55701232217635
31,-0.423197880377333
32,0.894555363044833
33,0.731242160152521
34,-1.28164391256705
35,1.68257786846065
36,0.763399031741545
37,-0.537174688918086
38,0.251444174053996
39,0.9734055871921
40,0.499707027732082
41,-0.0933547597211958
42,-0.0153346110465691
43,1.99272595654793
44,1.28261095312037
45,-0.604178323460843
46,-1.12351506028724
47,0.697307964132006
48,-0.979623362033676
49,-1.93519383682605
50,-1.62087890867221
51,-1.78522209689721
52,-0.88664773602359
53,0.55582387809192
54,-0.62792666196212
55,0.370182312073293
56,-1.04711203719585
57,-0.0825901753028581
58,0.421533521486065
59,0.738107227325998
60,-0.506179236610396
61,-1.60372760345762
62,0.874652806240891
63,-0.349648885328027
64,1.49163617563752
65,-1.1079292637827
66,-0.341020268400632
67,-0.173414039467776
68,-0.686928529165387
69,-0.402708621235702
70,-0.578913288236183
71,0.943586882351553
72,0.206042308566265
73,0.357572154811989
74,-0.952633655464467
75,0.246288064766953
76,0.443022984191816
77,-0.428683040105784
78,1.89579610700879
79,0.219603525069055
80,0.851713160134166
81,1.19979901607326
82,-0.628232843560389
83,1.68827537183682
84,0.979537875294887
85,-0.33211136843374
86,-0.157226145486637
87,1.00809030668001
88,1.5210135107149
89,-0.051366438308218
90,0.643843085100569
91,0.0377728212169755
92,-0.992420377242105
93,-1.47272183903942
94,2.22879037011365
95,0.406713101678871
96,-1.4535115269123
97,0.75556569670468
98,0.335418035117276
99,0.948849951255421
100,1.13352326578379
101,-1.20575570539783
102,-0.541878096814481
103,0.0953734745306476
104,0.584500220568286
105,-0.812467318410157
106,-1.87407464870702
107,0.00457804952301906
108,1.54009051453459
109,1.27321445412383
110,-0.875549049818715
111,1.29978032315033
112,-0.734637180257181
113,0.551849189494169
114,0.300300575639591
115,0.245377552235932
116,0.181991937686459
117,-0.0553391072447878
118,0.132536314286743
119,-1.24880125349022
120,1.81559397070492
121,0.96199175435824
122,-0.408825111726323
123,-0.445472030421487
124,-1.59109549691423
125,0.657517866247302
126,0.323499486643358
127,-0.259159379386587
128,1.17484624717995
129,2.48224883628021
130,-0.969089001789715
131,1.62069099078634
132,1.63163039156496
133,-0.345400249982873
134,-0.431687633487062
135,-0.102909871695827
136,0.282299552608751
137,-0.56431403134778
138,0.917541429263509
139,0.654766746109234
140,-0.756919003604288
141,0.851049721347384
142,-0.257996652175673
143,0.4878270059732
144,-2.13733684621868
145,0.869950142541981
146,-0.665171223886554
147,0.357035637414544
148,-1.29954695108364
149,-0.977904098977801
150,0.0146077705635306
151,0.692716484439035
152,1.33674483507565
153,-0.824622343889232
154,-0.148448675515967
155,-0.282836336245375
156,1.3921182082995
157,-0.0536037339779734
158,-0.751825510464961
159,-1.13701131467085
160,0.143406522449224
161,-0.189190403058869
162,1.01616278767435
163,1.2714228363154
164,-0.255658096605634
165,-0.494000265122393
166,0.107621579630129
167,2.18482620010045
168,0.552339436753002
169,0.21975372361799
170,-0.0702702656282328
171,1.57985287955186
172,1.61557143435034
173,0.143766693894034
174,0.536210029553392
175,0.913190810496867
176,1.53689434606659
177,0.317754894861916
178,-0.694278851446844
179,0.695295148468379
180,1.94148473792439
181,0.228300449689119
182,0.158005659890916
183,1.11786662553384
